Majority.protein.IDs,Mean RF score,St Dev of score,Feature_count,Used_for_positive_training,Training_label,Protein.names,Gene.names,Summed_intensities,Fasta.headers
Q9NTJ3;Q9NTJ3-2,0.891423238187347,0.0654217383527512,15,"","",Structural maintenance of chromosomes protein 4,SMC4,125726800500,>sp|Q9NTJ3|SMC4_HUMAN Structural maintenance of chromosomes protein 4 OS=Homo sapiens GN=SMC4 PE=1 SV=2;>sp|Q9NTJ3-2|SMC4_HUMAN Isoform 2 of Structural maintenance of chromosomes protein 4 OS=Homo sapiens GN=SMC4
P29692-2,0.887167704155202,0.0666021614414536,15,"","",Elongation factor 1-delta,EEF1D,814548150140,>sp|P29692-2|EF1D_HUMAN Isoform 2 of Elongation factor 1-delta OS=Homo sapiens GN=EEF1D
Q68CP9;Q68CP9-3,0.887008646036404,0.0410248511057916,7,"","",AT-rich interactive domain-containing protein 2,ARID2,13169541690,>sp|Q68CP9|ARID2_HUMAN AT-rich interactive domain-containing protein 2 OS=Homo sapiens GN=ARID2 PE=1 SV=2;>sp|Q68CP9-3|ARID2_HUMAN Isoform 2 of AT-rich interactive domain-containing protein 2 OS=Homo sapiens GN=ARID2
Q9H0E3;Q9H0E3-3;Q9H0E3-2,0.88494352587052,0.0551242702645227,5,"","",Histone deacetylase complex subunit SAP130,SAP130,3041456553,>sp|Q9H0E3|SP130_HUMAN Histone deacetylase complex subunit SAP130 OS=Homo sapiens GN=SAP130 PE=1 SV=1;>sp|Q9H0E3-3|SP130_HUMAN Isoform 3 of Histone deacetylase complex subunit SAP130 OS=Homo sapiens GN=SAP130;>sp|Q9H0E3-2|SP130_HUMAN Isoform 2 of Histone d
P29692,0.88288262495635,0.06117320719677,13,"","",Elongation factor 1-delta,EEF1D,124870815370,>sp|P29692|EF1D_HUMAN Elongation factor 1-delta OS=Homo sapiens GN=EEF1D PE=1 SV=5
P49736,0.882559742961477,0.0483278052175338,15,Used,Positive,DNA replication licensing factor MCM2,MCM2,375477438440,>sp|P49736|MCM2_HUMAN DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4
Q14691,0.882367352164996,0.0571897059777919,5,"",Positive,DNA replication complex GINS protein PSF1,GINS1,2148294190,>sp|Q14691|PSF1_HUMAN DNA replication complex GINS protein PSF1 OS=Homo sapiens GN=GINS1 PE=1 SV=1
P26358-2,0.882113493619855,0.063085862112159,15,"","",DNA (cytosine-5)-methyltransferase 1,DNMT1,284245987360,>sp|P26358-2|DNMT1_HUMAN Isoform 2 of DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens GN=DNMT1
Q6NZ67,0.880894806998363,0.0513787023735412,8,"","",Mitotic-spindle organizing protein 2B,MZT2B,3594088387,>sp|Q6NZ67|MZT2B_HUMAN Mitotic-spindle organizing protein 2B OS=Homo sapiens GN=MZT2B PE=1 SV=1
Q96AZ6,0.879956510799034,0.0423055921432639,5,"","",Interferon-stimulated gene 20 kDa protein,ISG20,5713914330,>sp|Q96AZ6|ISG20_HUMAN Interferon-stimulated gene 20 kDa protein OS=Homo sapiens GN=ISG20 PE=1 SV=2
Q9Y2X0-2;Q9Y2X0-3;Q9Y2X0;Q9Y2X0-5;Q9Y2X0-4,0.879622958428978,0.0553986201555525,9,"","",Mediator of RNA polymerase II transcription subunit 16,MED16,2457919930,>sp|Q9Y2X0-2|MED16_HUMAN Isoform 2 of Mediator of RNA polymerase II transcription subunit 16 OS=Homo sapiens GN=MED16;>sp|Q9Y2X0-3|MED16_HUMAN Isoform 3 of Mediator of RNA polymerase II transcription subunit 16 OS=Homo sapiens GN=MED16;>sp|Q9Y2X0|MED16_HUM
Q8IWS0;Q8IWS0-3;Q8IWS0-5;Q8IWS0-4;Q8IWS0-2,0.87590601058612,0.0626690793499188,12,"","",PHD finger protein 6,PHF6,33276292842,>sp|Q8IWS0|PHF6_HUMAN PHD finger protein 6 OS=Homo sapiens GN=PHF6 PE=1 SV=1;>sp|Q8IWS0-3|PHF6_HUMAN Isoform 3 of PHD finger protein 6 OS=Homo sapiens GN=PHF6;>sp|Q8IWS0-5|PHF6_HUMAN Isoform 5 of PHD finger protein 6 OS=Homo sapiens GN=PHF6;>sp|Q8IWS0-4|PH
Q9BVJ6;Q9BVJ6-3;Q9BVJ6-2,0.875388932656984,0.0633547259371051,14,"","",U3 small nucleolar RNA-associated protein 14 homolog A,UTP14A,22832391440,>sp|Q9BVJ6|UT14A_HUMAN U3 small nucleolar RNA-associated protein 14 homolog A OS=Homo sapiens GN=UTP14A PE=1 SV=1;>sp|Q9BVJ6-3|UT14A_HUMAN Isoform 3 of U3 small nucleolar RNA-associated protein 14 homolog A OS=Homo sapiens GN=UTP14A;>sp|Q9BVJ6-2|UT14A_HUMA
Q99575,0.874571755808218,0.0741284434461095,12,"","",Ribonucleases P/MRP protein subunit POP1,POP1,33410706840,>sp|Q99575|POP1_HUMAN Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens GN=POP1 PE=1 SV=2
Q9Y5A9;Q9Y5A9-2,0.872118534081923,0.0763256835692091,14,"","",YTH domain-containing family protein 2,YTHDF2,56426380220,>sp|Q9Y5A9|YTHD2_HUMAN YTH domain-containing family protein 2 OS=Homo sapiens GN=YTHDF2 PE=1 SV=2;>sp|Q9Y5A9-2|YTHD2_HUMAN Isoform 2 of YTH domain-containing family protein 2 OS=Homo sapiens GN=YTHDF2
Q2NKX8,0.871376906955453,0.0601868459261591,7,"","",DNA excision repair protein ERCC-6-like,ERCC6L,3722335240,>sp|Q2NKX8|ERC6L_HUMAN DNA excision repair protein ERCC-6-like OS=Homo sapiens GN=ERCC6L PE=1 SV=1
Q9BPX3,0.870865356529759,0.0634597137801012,15,"","",Condensin complex subunit 3,NCAPG,34161937527,>sp|Q9BPX3|CND3_HUMAN Condensin complex subunit 3 OS=Homo sapiens GN=NCAPG PE=1 SV=1
Q96SI9;Q96SI9-2,0.869241038517589,0.0697455837711125,9,"","",Spermatid perinuclear RNA-binding protein,STRBP,25766650620,>sp|Q96SI9|STRBP_HUMAN Spermatid perinuclear RNA-binding protein OS=Homo sapiens GN=STRBP PE=1 SV=1;>sp|Q96SI9-2|STRBP_HUMAN Isoform 2 of Spermatid perinuclear RNA-binding protein OS=Homo sapiens GN=STRBP
O43913,0.869010038104684,0.0589452300242413,10,"","",Origin recognition complex subunit 5,ORC5,8948837020,>sp|O43913|ORC5_HUMAN Origin recognition complex subunit 5 OS=Homo sapiens GN=ORC5 PE=1 SV=1
Q9NRX1,0.868650996444174,0.0630348360302543,12,"","",RNA-binding protein PNO1,PNO1,11941836512,>sp|Q9NRX1|PNO1_HUMAN RNA-binding protein PNO1 OS=Homo sapiens GN=PNO1 PE=1 SV=1
Q9BVS4;Q9BVS4-2,0.868585800168093,0.0786067310358221,8,"","",Serine/threonine-protein kinase RIO2,RIOK2,1889117090,>sp|Q9BVS4|RIOK2_HUMAN Serine/threonine-protein kinase RIO2 OS=Homo sapiens GN=RIOK2 PE=1 SV=2;>sp|Q9BVS4-2|RIOK2_HUMAN Isoform 2 of Serine/threonine-protein kinase RIO2 OS=Homo sapiens GN=RIOK2
P05204,0.868037062818294,0.0760522203887946,10,"","",Non-histone chromosomal protein HMG-17,HMGN2,45877324276,>sp|P05204|HMGN2_HUMAN Non-histone chromosomal protein HMG-17 OS=Homo sapiens GN=HMGN2 PE=1 SV=3
Q9UNQ2,0.867954108468268,0.0705734106592384,11,"","",Probable dimethyladenosine transferase,DIMT1,24902261536,>sp|Q9UNQ2|DIM1_HUMAN Probable dimethyladenosine transferase OS=Homo sapiens GN=DIMT1 PE=1 SV=1
P35659;P35659-2,0.867415095883657,0.0746299905074463,13,"","",Protein DEK,DEK,332377113000,>sp|P35659|DEK_HUMAN Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1;>sp|P35659-2|DEK_HUMAN Isoform 2 of Protein DEK OS=Homo sapiens GN=DEK
Q9UFW8,0.863771334573156,0.0733981027935418,9,"","",CGG triplet repeat-binding protein 1,CGGBP1,5927178093,>sp|Q9UFW8|CGBP1_HUMAN CGG triplet repeat-binding protein 1 OS=Homo sapiens GN=CGGBP1 PE=1 SV=2
P39748,0.86345999611401,0.0745381774744718,15,Used,Positive,Flap endonuclease 1,FEN1,342501893400,>sp|P39748|FEN1_HUMAN Flap endonuclease 1 OS=Homo sapiens GN=FEN1 PE=1 SV=1
P62861,0.862303254440215,0.0696931881807149,9,"","",40S ribosomal protein S30,FAU,146029115900,>sp|P62861|RS30_HUMAN 40S ribosomal protein S30 OS=Homo sapiens GN=FAU PE=1 SV=1
P09884,0.859526155336423,0.0530005988887039,8,Used,Positive,DNA polymerase alpha catalytic subunit,POLA1,30471946020,>sp|P09884|DPOLA_HUMAN DNA polymerase alpha catalytic subunit OS=Homo sapiens GN=POLA1 PE=1 SV=2
Q15785,0.858917374185268,0.0685128847022167,11,"","",Mitochondrial import receptor subunit TOM34,TOMM34,58837319200,>sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens GN=TOMM34 PE=1 SV=2
Q9H3N1,0.85888439363691,0.0574893862553443,13,"","",Thioredoxin-related transmembrane protein 1,TMX1,110487918180,>sp|Q9H3N1|TMX1_HUMAN Thioredoxin-related transmembrane protein 1 OS=Homo sapiens GN=TMX1 PE=1 SV=1
Q13588,0.858568875943691,0.0729083144325395,5,"","",GRB2-related adapter protein,GRAP,7909768774,>sp|Q13588|GRAP_HUMAN GRB2-related adapter protein OS=Homo sapiens GN=GRAP PE=1 SV=1
P33991,0.858551581119729,0.0582905880497923,15,Used,Positive,DNA replication licensing factor MCM4,MCM4,415957463660,>sp|P33991|MCM4_HUMAN DNA replication licensing factor MCM4 OS=Homo sapiens GN=MCM4 PE=1 SV=5
P26572,0.858057358060579,0.0609683122809621,9,"","","Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",MGAT1,6308745463,">sp|P26572|MGAT1_HUMAN Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase OS=Homo sapiens GN=MGAT1 PE=1 SV=2"
Q3KQU3;Q3KQU3-4;Q3KQU3-2,0.85766294237866,0.0762454217719872,7,"","",MAP7 domain-containing protein 1,MAP7D1,17175271681,>sp|Q3KQU3|MA7D1_HUMAN MAP7 domain-containing protein 1 OS=Homo sapiens GN=MAP7D1 PE=1 SV=1;>sp|Q3KQU3-4|MA7D1_HUMAN Isoform 4 of MAP7 domain-containing protein 1 OS=Homo sapiens GN=MAP7D1;>sp|Q3KQU3-2|MA7D1_HUMAN Isoform 2 of MAP7 domain-containing protei
Q6ZSR9,0.857455563502137,0.0768010403293236,5,"","",Uncharacterized protein FLJ45252,"",8817050750,>sp|Q6ZSR9|YJ005_HUMAN Uncharacterized protein FLJ45252 OS=Homo sapiens PE=2 SV=2
Q9NPI6-2;Q9NPI6,0.85432779404706,0.0670847845802434,11,"","",mRNA-decapping enzyme 1A,DCP1A,13267037880,>sp|Q9NPI6-2|DCP1A_HUMAN Isoform 2 of mRNA-decapping enzyme 1A OS=Homo sapiens GN=DCP1A;>sp|Q9NPI6|DCP1A_HUMAN mRNA-decapping enzyme 1A OS=Homo sapiens GN=DCP1A PE=1 SV=2
Q8IZ21-3;Q8IZ21;Q8IZ21-2,0.854025210364932,0.0479578695901617,6,"","",Phosphatase and actin regulator 4,PHACTR4,1487641330,>sp|Q8IZ21-3|PHAR4_HUMAN Isoform 3 of Phosphatase and actin regulator 4 OS=Homo sapiens GN=PHACTR4;>sp|Q8IZ21|PHAR4_HUMAN Phosphatase and actin regulator 4 OS=Homo sapiens GN=PHACTR4 PE=1 SV=1;>sp|Q8IZ21-2|PHAR4_HUMAN Isoform 2 of Phosphatase and actin reg
O75146;O75146-2,0.853158092336948,0.0962092601019964,10,"","",Huntingtin-interacting protein 1-related protein,HIP1R,31527876590,>sp|O75146|HIP1R_HUMAN Huntingtin-interacting protein 1-related protein OS=Homo sapiens GN=HIP1R PE=1 SV=2;>sp|O75146-2|HIP1R_HUMAN Isoform 2 of Huntingtin-interacting protein 1-related protein OS=Homo sapiens GN=HIP1R
P08240;P08240-2,0.853007955947998,0.057157816312278,10,"","",Signal recognition particle receptor subunit alpha,SRPR,69564334030,>sp|P08240|SRPR_HUMAN Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPR PE=1 SV=2;>sp|P08240-2|SRPR_HUMAN Isoform 2 of Signal recognition particle receptor subunit alpha OS=Homo sapiens GN=SRPR
Q9BRX5;Q9BRX5-3;Q9BRX5-2,0.852156660623675,0.092915150965548,10,Used,Positive,DNA replication complex GINS protein PSF3,GINS3,10732076930,>sp|Q9BRX5|PSF3_HUMAN DNA replication complex GINS protein PSF3 OS=Homo sapiens GN=GINS3 PE=1 SV=1;>sp|Q9BRX5-3|PSF3_HUMAN Isoform 3 of DNA replication complex GINS protein PSF3 OS=Homo sapiens GN=GINS3;>sp|Q9BRX5-2|PSF3_HUMAN Isoform 2 of DNA replication
P33993;P33993-3,0.85163902148062,0.0636574839418728,15,Used,Positive,DNA replication licensing factor MCM7,MCM7,440089396000,>sp|P33993|MCM7_HUMAN DNA replication licensing factor MCM7 OS=Homo sapiens GN=MCM7 PE=1 SV=4;>sp|P33993-3|MCM7_HUMAN Isoform 3 of DNA replication licensing factor MCM7 OS=Homo sapiens GN=MCM7
Q9BY44;Q9BY44-3;Q9BY44-4;Q9BY44-2,0.851138763904932,0.0733358798664059,15,"","","Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",EIF2A,124606338460,>sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens GN=EIF2A PE=1 SV=3;>sp|Q9BY44-3|EIF2A_HUMAN Isoform 3 of Eukaryotic translation initiation factor 2A OS=Homo sapiens GN=EIF2A;>sp|Q9BY44-4|EIF2A_HUMAN Isoform 4 of Eukaryoti
Q9BRT9,0.851082554658536,0.0795329888515189,6,"",Positive,"DNA replication complex GINS protein SLD5;DNA replication complex GINS protein SLD5, N-terminally processed",GINS4,7184486520,>sp|Q9BRT9|SLD5_HUMAN DNA replication complex GINS protein SLD5 OS=Homo sapiens GN=GINS4 PE=1 SV=1
Q9Y294,0.850764218112184,0.0864392154163862,8,"","",Histone chaperone ASF1A,ASF1A,5715406870,>sp|Q9Y294|ASF1A_HUMAN Histone chaperone ASF1A OS=Homo sapiens GN=ASF1A PE=1 SV=1
Q96GA3,0.850049690571698,0.0529533676080989,9,"","",Protein LTV1 homolog,LTV1,4120493830,>sp|Q96GA3|LTV1_HUMAN Protein LTV1 homolog OS=Homo sapiens GN=LTV1 PE=1 SV=1
Q9BU76;Q9BU76-4;Q9BU76-3,0.849997894321402,0.0627244561589405,6,"","",Multiple myeloma tumor-associated protein 2,MMTAG2,3581718145,>sp|Q9BU76|MMTA2_HUMAN Multiple myeloma tumor-associated protein 2 OS=Homo sapiens GN=MMTAG2 PE=1 SV=1;>sp|Q9BU76-4|MMTA2_HUMAN Isoform 4 of Multiple myeloma tumor-associated protein 2 OS=Homo sapiens GN=MMTAG2;>sp|Q9BU76-3|MMTA2_HUMAN Isoform 3 of Multipl
P23921,0.849793660482624,0.0771386190440135,15,"","",Ribonucleoside-diphosphate reductase large subunit,RRM1,165218392460,>sp|P23921|RIR1_HUMAN Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens GN=RRM1 PE=1 SV=1
P48730-2,0.849387600404645,0.0592396150383711,10,"","",Casein kinase I isoform delta,CSNK1D,8526584570,>sp|P48730-2|KC1D_HUMAN Isoform 2 of Casein kinase I isoform delta OS=Homo sapiens GN=CSNK1D
Q15942;Q15942-2,0.848439130569695,0.0710635998155657,13,"","",Zyxin,ZYX,427385617044,>sp|Q15942|ZYX_HUMAN Zyxin OS=Homo sapiens GN=ZYX PE=1 SV=1;>sp|Q15942-2|ZYX_HUMAN Isoform 2 of Zyxin OS=Homo sapiens GN=ZYX
P49642,0.848067366229073,0.0531842020611748,7,Used,Positive,DNA primase small subunit,PRIM1,15320115937,>sp|P49642|PRI1_HUMAN DNA primase small subunit OS=Homo sapiens GN=PRIM1 PE=1 SV=1
P51003,0.847830216000719,0.0808479237108694,13,"","",Poly(A) polymerase alpha,PAPOLA,25102766690,>sp|P51003|PAPOA_HUMAN Poly(A) polymerase alpha OS=Homo sapiens GN=PAPOLA PE=1 SV=4
Q9UKL0,0.847415208480151,0.0587540889971924,11,"","",REST corepressor 1,RCOR1,16305133630,>sp|Q9UKL0|RCOR1_HUMAN REST corepressor 1 OS=Homo sapiens GN=RCOR1 PE=1 SV=1
P13984,0.847303060287812,0.075580377928882,13,"","",General transcription factor IIF subunit 2,GTF2F2,34893444097,>sp|P13984|T2FB_HUMAN General transcription factor IIF subunit 2 OS=Homo sapiens GN=GTF2F2 PE=1 SV=2
Q9BXW9;Q9BXW9-1;Q9BXW9-3,0.844943169167422,0.06704619527121,10,"","",Fanconi anemia group D2 protein,FANCD2,98959900777,>sp|Q9BXW9|FACD2_HUMAN Fanconi anemia group D2 protein OS=Homo sapiens GN=FANCD2 PE=1 SV=2;>sp|Q9BXW9-1|FACD2_HUMAN Isoform 1 of Fanconi anemia group D2 protein OS=Homo sapiens GN=FANCD2;>sp|Q9BXW9-3|FACD2_HUMAN Isoform 3 of Fanconi anemia group D2 protein
Q15003;Q15003-2,0.844227380953216,0.0686209627655076,13,"","",Condensin complex subunit 2,NCAPH,24705805320,>sp|Q15003|CND2_HUMAN Condensin complex subunit 2 OS=Homo sapiens GN=NCAPH PE=1 SV=3;>sp|Q15003-2|CND2_HUMAN Isoform 2 of Condensin complex subunit 2 OS=Homo sapiens GN=NCAPH
Q9BT23,0.84381617270708,0.0938900051440766,6,"","",LIM domain-containing protein 2,LIMD2,4540967500,>sp|Q9BT23|LIMD2_HUMAN LIM domain-containing protein 2 OS=Homo sapiens GN=LIMD2 PE=1 SV=1
Q15555;Q15555-2,0.843119372070878,0.0788178840816754,10,"","",Microtubule-associated protein RP/EB family member 2,MAPRE2,61530026450,>sp|Q15555|MARE2_HUMAN Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens GN=MAPRE2 PE=1 SV=1;>sp|Q15555-2|MARE2_HUMAN Isoform 2 of Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens GN=MAPRE2
Q9BQ61,0.843096153321432,0.0589215994235151,9,"","",Uncharacterized protein C19orf43,C19orf43,17399453290,>sp|Q9BQ61|CS043_HUMAN Uncharacterized protein C19orf43 OS=Homo sapiens GN=C19orf43 PE=1 SV=1
Q7Z2W4;Q7Z2W4-2,0.84275527532376,0.0817130973747608,15,"","",Zinc finger CCCH-type antiviral protein 1,ZC3HAV1,37425063180,>sp|Q7Z2W4|ZCCHV_HUMAN Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens GN=ZC3HAV1 PE=1 SV=3;>sp|Q7Z2W4-2|ZCCHV_HUMAN Isoform 2 of Zinc finger CCCH-type antiviral protein 1 OS=Homo sapiens GN=ZC3HAV1
P23588;P23588-2,0.841390230548176,0.0679169328567641,15,"","",Eukaryotic translation initiation factor 4B,EIF4B,115983735980,>sp|P23588|IF4B_HUMAN Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2;>sp|P23588-2|IF4B_HUMAN Isoform 2 of Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B
Q9UKY7;Q9UKY7-2,0.840779367338498,0.0783605857693878,11,"","",Protein CDV3 homolog,CDV3,123051585672,>sp|Q9UKY7|CDV3_HUMAN Protein CDV3 homolog OS=Homo sapiens GN=CDV3 PE=1 SV=1;>sp|Q9UKY7-2|CDV3_HUMAN Isoform 2 of Protein CDV3 homolog OS=Homo sapiens GN=CDV3
